MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial,Total Consumed,Consumed Residential,Consumed Commercial,Datacenter Contribution (MW),Datacenter Total (MW),Datacenter Cooling (MW),Datacenter Water Gallons
120,552,48528,5/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/20225/23/2022,1719,1971.93916958,118451.14178,349056.68524,103481.09376799999,127124.449713,368845.2215187605,19788.536278760464,463.7362787604651,6859876.975661634
120,576,48528,5/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/20225/24/2022,1809,1805.32916737,122669.259859,366711.89878,109004.113237,135038.525685,386505.41041230253,19793.51163230252,468.7116323025237,6877290.713058839
120,600,48528,5/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/20225/25/2022,1707,1998.01416716,118196.776201,348251.16876,103072.629931,126981.762596,368039.1383812353,19787.969621235323,463.1696212353232,6857893.674323637
120,624,48528,5/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/20225/26/2022,1733,2039.33416558,117888.829229,348257.80929,103326.298599,127042.68145799999,368049.72207483806,19791.912784838078,467.11278483807877,6871694.746933281
120,648,48528,5/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/20225/27/2022,1749,1676.1999979,116222.215014,345200.47969999997,101080.535082,127897.729602,364959.49347816035,19759.013778160337,434.2137781603373,6756548.223561185
120,672,48528,5/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/20225/28/2022,1750,1507.40250175,87575.79423,320399.61396,92457.984992,140365.834749,340117.671136679,19718.057176679034,393.25717667903484,6613200.118376627
120,696,48528,5/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/20225/29/2022,1936,1261.5818219,93255.269342,329919.37242,102341.107139,134322.995942,349709.71819870523,19790.345778705218,465.5457787052178,6866210.225468269
120,720,48528,5/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/20225/30/2022,1885,1609.67833455,113415.507253,343065.04025,104173.438132,125476.094854,362861.22954637685,19796.189296376862,471.3892963768655,6886662.537319035
120,744,48528,5/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/20225/31/2022,1876,1672.78083422,124195.95926,373414.65777,111761.622858,137457.075631,393211.4952088791,19796.837438879138,472.03743887913885,6888931.036076992
144,24,48528,6/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/20226/1/2022,1989,1431.12166628,130029.439079,396352.97398999997,120590.913823,145732.621086,416154.21730958385,19801.243319583846,476.4433195838462,6904351.6185434675
144,48,48528,6/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/20226/2/2022,1942,1580.00583584,131911.95991499998,401220.33467999997,122699.733262,146608.641477,421022.1977225019,19801.8630425019,477.0630425019007,6906520.648756659
144,72,48528,6/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/20226/3/2022,1920,1549.78963032,126886.176833,384305.73794,116904.899058,140514.662035,404104.05211105454,19798.314171054517,473.51417105451856,6894099.598690821
144,96,48528,6/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/20226/4/2022,1857,1434.01083343,98178.83459900001,347341.75076,104348.760052,144814.156107,367127.8586787388,19786.107918738828,461.30791873883044,6851377.715585913
144,120,48528,6/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/20226/5/2022,1838,1330.4919709,95380.001097,338237.34124,102087.509249,140769.83088,357974.7994820024,19737.45824200242,412.65824200242,6681103.847008475
144,144,48528,6/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/20226/6/2022,1791,1705.216664,122199.876417,363859.62021,108718.215503,132941.5283,383611.89342563687,19752.273215636895,427.4732156368952,6732956.254729139
144,168,48528,6/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/20226/7/2022,1813,1905.66189252,126382.558767,378571.56014,113587.429832,138601.571555,398368.74457023654,19797.184430236517,472.38443023651763,6890145.505827817
144,192,48528,6/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/20226/8/2022,1788,1975.03833389,129857.956579,386323.00423,114193.896233,142271.151401,406119.5563846356,19796.552154635625,471.75215463562483,6887932.541224693
144,216,48528,6/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/20226/9/2022,1800,1823.89999959,130005.858391,386962.50266,114285.1037,142671.540568,406755.5293387471,19793.026678747112,468.2266787471128,6875593.375614901
144,240,48528,6/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/20226/10/2022,1821,1421.87500033,121895.0318,365169.7748,107645.274615,135629.468351,384911.3552511841,19741.580451184076,416.78045118407715,6695531.579144275
144,264,48528,6/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/20226/11/2022,1929,1473.9566666,103873.240391,366386.52447,111502.168673,151011.115398,386183.188548913,19796.664078913014,471.86407891301474,6888324.276195558
144,288,48528,6/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/20226/12/2022,2024,1490.28954705,110603.96282,389475.32108,120964.733764,157906.624515,409284.77682962024,19809.45574962025,484.6557496202531,6933095.123670892
144,312,48528,6/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/20226/13/2022,2049,1619.33083661,146811.754189,450105.42572,137823.616029,165470.055478,469926.22264743765,19820.79692743765,495.99692743764854,6972789.246031776
144,336,48528,6/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/20226/14/2022,2164,1509.73910697,144046.950846,446773.60245,138655.789543,164070.862029,466608.9128294592,19835.310379459203,510.51037945920325,7023586.328107218
144,360,48528,6/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/20226/15/2022,2075,1592.25227282,148894.13272999998,458703.22447,141001.519104,168807.572644,478525.8384935071,19822.614023507133,497.8140235071345,6979149.082274977
144,384,48528,6/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/20226/16/2022,2086,1462.22499849,149579.98235,460947.49009,141420.717486,169946.790264,480765.9578466966,19818.467756696602,493.6677566966048,6964637.148438123
144,408,48528,6/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/20226/17/2022,2073,1548.42272798,144014.363665,442680.43881,136278.843728,162387.231427,462500.9091214434,19820.470311443423,495.6703114434236,6971646.090051989
144,432,48528,6/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/20226/18/2022,1979,1419.19583289,112213.885474,394931.69698,120755.881186,161961.930307,414729.0565539631,19797.35957396307,472.5595739630701,6890758.508870751
144,456,48528,6/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/20226/19/2022,1929,889.06833251,99361.909637,350563.67494,106626.72902500001,144575.036278,370239.6556117873,19675.980671787307,351.1806717873066,6465932.351255577
144,480,48528,6/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/20226/20/2022,1980,1074.38333605,126772.688673,386081.91197,117223.91474400001,142085.308562,405824.6263474737,19742.714377473687,417.9143774736875,6699500.321157912
144,504,48528,6/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/20226/21/2022,2054,1195.74166819,135191.221971,414943.22106,126948.290718,152803.708387,434742.11100783595,19798.88994783592,474.08994783592095,6896114.81742573
144,528,48528,6/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/20226/22/2022,2105,1211.63083232,143573.545075,442369.21702,135651.376763,163144.295175,462177.04221065686,19807.825190656844,483.02519065684413,6927388.1672989605
144,552,48528,6/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/20226/23/2022,2096,1381.76500256,149059.788719,459247.82789,141315.693097,168872.346057,479062.6071919995,19814.779301999486,489.9793019994894,6951727.556998219
144,576,48528,6/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/20226/24/2022,2093,1372.07749737,141886.490599,437511.09549,135225.057384,160399.547516,457325.3398611051,19814.244371105095,489.44437110509693,6949855.298867846
144,600,48528,6/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/20226/25/2022,2006,1440.95719703,114641.507976,403130.21247,123653.774982,164834.929497,422933.1577774666,19802.945307466594,478.1453074665951,6910308.576133089
144,624,48528,6/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/20226/26/2022,1959,1513.13583184,109129.748529,385492.34186,119105.085032,157257.5083,405294.18246013316,19801.840600133124,477.040600133125,6906442.100465944
144,648,48528,6/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/20226/27/2022,1885,1804.7025012899999,133309.390394,402093.76677,122708.896896,146075.479474,421896.86332047486,19803.096550474882,478.29655047488467,6910837.926662102
144,672,48528,6/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/20226/28/2022,1853,1921.57423803,129555.888982,389668.11428,117259.200447,142853.024854,409470.619027868,19802.50474786799,477.704747867995,6908766.617537988
144,696,48528,6/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/20226/29/2022,1824,2016.05583604,130731.37356400001,391652.64189,117386.035811,143535.232509,411454.67467939813,19802.032789398145,477.2327893981453,6907114.762893515
144,720,48528,6/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/20226/30/2022,1920,1805.53750005,133968.328565,406945.29456,123425.56888800001,149551.39711,426752.1333405273,19806.838780527316,482.0387805273187,6923935.731845621
168,24,48528,7/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/20227/1/2022,1882,1896.2666641600001,126664.11278699999,381391.51162,114724.934503,140002.464324,401196.9901463307,19805.478526330684,480.67852633068713,6919174.84215741
168,48,48528,7/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/20227/2/2022,2048,1567.17120024,107932.988176,380068.49179,118884.006502,153251.497112,399885.3343558882,19816.842565888204,492.04256588820505,6958948.980608724
168,72,48528,7/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/20227/3/2022,1972,1806.73030541,108068.766906,381074.82862,117548.370717,155457.691004,400890.74770547514,19815.91908547512,491.11908547512326,6955716.799162937
168,96,48528,7/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/20227/4/2022,1946,1864.72916507,128200.410305,390633.73072,119434.800959,142998.519451,410447.97218457854,19814.241464578565,489.44146457856516,6949845.126024984
168,120,48528,7/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/20227/5/2022,1996,1803.08143805,141614.240235,432081.07748,131658.512951,158808.324288,451901.124045906,19820.046565906017,495.24656590601876,6970162.980671072
168,144,48528,7/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/20227/6/2022,2060,1663.96916516,148359.097767,455669.156,139811.956808,167498.101408,475493.34923167096,19824.193231670964,499.39323167096467,6984676.310848383
168,168,48528,7/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/20227/7/2022,2015,1743.15666645,143733.402669,439430.92631,133829.381928,161868.14173,459252.000990594,19821.07468059399,496.27468059399223,6973761.382078979
168,192,48528,7/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/20227/8/2022,2017,1781.8225037299999,139449.88588,427788.87611,131233.27357299998,157105.716662,447611.84545224963,19822.9693422496,498.1693422495986,6980392.697873602
168,216,48528,7/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/20227/9/2022,1887,2049.20166651,105780.564042,374305.06947,113860.426649,154664.078781,394118.4369594248,19813.36748942479,488.5674894247922,6946786.2129867785
168,240,48528,7/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/20227/10/2022,1908,1933.11416625,105640.484699,373849.03279,114590.815853,153617.732249,393660.3110919383,19811.278301938266,486.4783019382688,6939474.056783947
168,264,48528,7/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/20227/11/2022,1816,1949.30249901,126450.34998,378265.8719,113355.422504,138460.099415,398064.7152911137,19798.843391113736,474.0433911137367,6895951.868898084
168,288,48528,7/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/20227/12/2022,1893,1865.3749996899999,133568.300467,403101.40362,121758.476058,147774.62709,422907.6922658287,19806.28864582871,481.48864582871107,6922010.260400495
168,312,48528,7/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/20227/13/2022,1919,1904.22272797,134321.679127,407392.01971,123705.550368,149364.7902,427204.0714889225,19812.051778922552,487.2517789225526,6942181.22622894
168,336,48528,7/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/20227/14/2022,1922,1622.93916861,133093.052322,402844.619,121414.638591,148336.928097,422644.3209553411,19799.701955341086,474.9019553410873,6898956.843693811
168,360,48528,7/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/20227/15/2022,1989,1468.2182553,133055.625957,405852.38784,122789.487137,150007.274749,425653.8913099197,19801.50346991974,476.70346991973963,6905262.144719095
168,384,48528,7/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/20227/16/2022,1947,1668.3000005,110176.538288,388598.80787,118885.818681,159536.45088,408404.2197165707,19805.411846570663,480.6118465706666,6918941.46299734
168,408,48528,7/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/20227/17/2022,1976,1578.82666715,110280.435215,388994.09035,119937.993664,158775.661467,408799.9619742312,19805.87162423117,481.07162423117416,6920550.684809116
168,432,48528,7/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/20227/18/2022,1995,1568.71515395,136909.594015,418146.83442,129171.617792,152065.622612,437954.81987396354,19807.98545396353,483.18545396353267,6927949.08887237
168,456,48528,7/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/20227/19/2022,1780,2093.5441653,132851.456377,394756.27085000003,118078.070054,143826.744416,414555.43422783044,19799.163377830457,474.36337783045866,6897071.822406611
168,480,48528,7/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/20227/20/2022,1962,1856.84166401,139822.302842,425129.2999,128890.512244,156416.484813,444946.3113706922,19817.011470692225,492.21147069222565,6959540.147422796
168,504,48528,7/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/20227/21/2022,1832,2003.99999682,132233.991023,396233.30778,120156.030657,143843.286107,416036.13310126204,19802.825321262044,478.02532126204426,6909888.624417161
168,528,48528,7/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/20227/22/2022,1874,1900.94333679,137612.646116,414667.99506,124813.143327,152242.205617,434474.14101712184,19806.14595712187,481.3459571218727,6921510.84992656
168,552,48528,7/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/20227/23/2022,1909,1809.34333674,112636.334217,398276.12722,121492.325903,164147.467099,418083.08718135476,19806.95996135474,482.15996135473995,6924359.864741595
168,576,48528,7/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/20227/24/2022,2006,1644.91250166,115290.035706,405749.08672,125161.05536,165297.995663,425561.89179482375,19812.805074823755,488.0050748237558,6944817.761883152
168,600,48528,7/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/20227/25/2022,1958,1806.55833309,142174.216692,432286.73025,131659.331589,158453.181964,452100.32877272903,19813.598522729022,488.7985227290232,6947594.829551587
168,624,48528,7/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/20227/26/2022,1979,1715.55583191,145609.604363,443483.66614,135141.670627,162732.391148,463296.07231881586,19812.40617881588,487.60617881588195,6943421.625855593
168,648,48528,7/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/20227/27/2022,2009,1626.11250238,146488.142205,447551.3348,136652.141699,164411.050881,467364.12160546717,19812.78680546716,487.9868054671632,6944753.819135077
168,672,48528,7/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/20227/28/2022,1994,1713.82249962,147872.62965,451498.33525,137764.496395,165861.209205,471313.58558096003,19815.250330959992,490.4503309599956,6953376.15835999
168,696,48528,7/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/20227/29/2022,1942,1900.62500253,145724.304951,442412.54027,134488.081815,162200.153505,462227.9772817627,19815.43701176269,490.63701176269103,6954029.541169425
168,720,48528,7/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/20227/30/2022,1849,2089.4333334,111444.111085,395840.88647,121051.388526,163345.386833,415649.2420069458,19808.355536945804,483.5555369458051,6929244.379310324
168,744,48528,7/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/20227/31/2022,1906,1817.94999885,111964.092775,395714.55132,120322.938903,163427.519638,415520.0255501388,19805.47423013881,480.6742301388118,6919159.805485847
192,24,48528,8/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/20228/1/2022,1869,1916.26500194,134635.025898,405331.59762,122646.89186,148049.679862,425136.11136303697,19804.513743036965,479.7137430369666,6915798.100629389
