MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial
11,11,2022,11/11/2022,67,91.58181901,5191.723812
11,11,2022,11/11/2022,68,87.74999936,5231.445374
11,11,2022,11/11/2022,67,87.37083371,5275.838842
11,11,2022,11/11/2022,65,89.61666679,5144.505927
11,11,2022,11/11/2022,65,89.33333333,4903.389841
11,11,2022,11/11/2022,65,88.95000013,4547.521402
11,11,2022,11/11/2022,65,88,4086.472945
11,11,2022,11/11/2022,65,88,3487.122742
11,11,2022,11/11/2022,65,87.76666641,2929.533709
11,11,2022,11/11/2022,64,87,2472.642108
11,12,2022,11/12/2022,64,87.27083333,3001.548355
11,12,2022,11/12/2022,62,89.52500025,2631.547818
11,12,2022,11/12/2022,61,91.29166667,2399.632688
11,12,2022,11/12/2022,60,92.46666654,2199.742263
11,12,2022,11/12/2022,60,93,2235.627274
11,12,2022,11/12/2022,60,93.18333308,2318.970024
11,12,2022,11/12/2022,59,93.93333371,2045.076621
11,12,2022,11/12/2022,59,94,1920.912437
11,12,2022,11/12/2022,60,94,2158.408256
11,12,2022,11/12/2022,62,93.65454587,2652.397613
11,12,2022,11/12/2022,65,88.48333422,3162.21077
11,12,2022,11/12/2022,67,82.88333384,3377.309002
11,12,2022,11/12/2022,66,79.85000038,3273.651855
11,12,2022,11/12/2022,66,76.59999975,3279.371043
11,12,2022,11/12/2022,65,78.48333359,3176.427182
11,12,2022,11/12/2022,60,81.15000025,2449.878083
11,12,2022,11/12/2022,55,80.83333397,1655.317868
11,12,2022,11/12/2022,53,80.91666603,1356.674365
11,12,2022,11/12/2022,51,79.86666679,1130.117957
11,12,2022,11/12/2022,49,77.35416667,1077.596194
11,12,2022,11/12/2022,47,75.56666692,1014.71287
11,12,2022,11/12/2022,45,74.78333282,1208.413887
11,12,2022,11/12/2022,42,75.61666616,1621.871748
11,12,2022,11/12/2022,41,76.71666654,1859.620223
11,13,2022,11/13/2022,41,76.92333349,1851.076023
11,13,2022,11/13/2022,40,76.51250076,1928.331737
11,13,2022,11/13/2022,39,75.34000015,2041.497469
11,13,2022,11/13/2022,38,74.92750041,2179.86732
11,13,2022,11/13/2022,37,74.51666705,2390.195047
11,13,2022,11/13/2022,35,74.86666679,2747.282596
11,13,2022,11/13/2022,35,76.04416656,2762.139772
11,13,2022,11/13/2022,34,76.55416679,2841.119057
11,13,2022,11/13/2022,34,74.45833333,2881.694195
11,13,2022,11/13/2022,35,70.71666654,2777.72433
11,13,2022,11/13/2022,37,66.14999962,2499.610689
11,13,2022,11/13/2022,40,61.71666622,2036.394149
11,13,2022,11/13/2022,42,58.4416666,1716.822629
11,13,2022,11/13/2022,44,56.01666641,1378.932928
11,13,2022,11/13/2022,44,54.65833346,1416.486779
11,13,2022,11/13/2022,45,54.33333333,1300.234133
11,13,2022,11/13/2022,44,56.29999955,1593.709032
11,13,2022,11/13/2022,42,59.29999987,2050.40815
11,13,2022,11/13/2022,41,63.28333346,2231.866192
11,13,2022,11/13/2022,39,66.96250025,2514.891154
11,13,2022,11/13/2022,37,69.87083308,2726.173802
11,13,2022,11/13/2022,36,72.5,2736.023235
11,13,2022,11/13/2022,35,74.54166667,2825.175416
11,13,2022,11/13/2022,34,77.30909105,3127.845599
11,14,2022,11/14/2022,34,78.53333346,4030.822387
11,14,2022,11/14/2022,34,80.42083295,3797.053166
11,14,2022,11/14/2022,36,76.50000069,3478.203487
11,14,2022,11/14/2022,36,73.07916705,3505.946482
11,14,2022,11/14/2022,36,71.01666641,3751.668051
11,14,2022,11/14/2022,36,71.27083333,4182.109949
11,14,2022,11/14/2022,35,72.81666692,4418.532438
11,14,2022,11/14/2022,35,74.38333321,4131.638076
11,14,2022,11/14/2022,36,72.37083371,3995.136513
11,14,2022,11/14/2022,39,67.11666679,3728.376721
11,14,2022,11/14/2022,41,62.01250045,3552.750006
11,14,2022,11/14/2022,44,57.90000025,3262.947444
11,14,2022,11/14/2022,47,53.8166666,3048.829341
11,14,2022,11/14/2022,49,49.4958334,3226.595722
11,14,2022,11/14/2022,51,48.20000045,3445.143324
11,14,2022,11/14/2022,51,47.41666667,3553.420523
11,14,2022,11/14/2022,50,48.6500001,3644.660799
11,14,2022,11/14/2022,49,52.10583305,3626.922465
11,14,2022,11/14/2022,48,55.45000013,3417.514011
11,14,2022,11/14/2022,47,57.16666667,3053.592453
11,14,2022,11/14/2022,46,59.26666673,2642.448516
11,14,2022,11/14/2022,47,60.01249981,1970.752086
11,14,2022,11/14/2022,47,62.01083342,1355.941987
11,14,2022,11/14/2022,47,63.69416682,694.624057
11,15,2022,11/15/2022,48,64.97750028,2258.824068
11,15,2022,11/15/2022,48,68.13333321,1884.74243
11,15,2022,11/15/2022,47,69.98333359,1658.944774
11,15,2022,11/15/2022,47,71.6583341,1588.496461
11,15,2022,11/15/2022,46,79.60000038,1785.494414
11,15,2022,11/15/2022,45,85.77916718,2259.141406
11,15,2022,11/15/2022,44,87.78333346,2545.381785
11,15,2022,11/15/2022,44,89.70833333,2469.127032
11,15,2022,11/15/2022,44,90.77500025,2615.151556
11,15,2022,11/15/2022,44,92,2851.953334
11,15,2022,11/15/2022,44,92.01666641,3073.593331
11,15,2022,11/15/2022,45,92.39583397,3149.618332
11,15,2022,11/15/2022,46,92.63333321,3217.380512
11,15,2022,11/15/2022,46,93,3390.245415
11,15,2022,11/15/2022,46,93,3511.589172
11,15,2022,11/15/2022,46,93,3578.897452
11,15,2022,11/15/2022,46,93.56666692,3646.86239
11,15,2022,11/15/2022,47,93.61666679,3546.465416
11,15,2022,11/15/2022,47,93.04999987,3344.047111
11,15,2022,11/15/2022,47,93,3012.774974
11,15,2022,11/15/2022,47,93.17916616,2539.860031
11,15,2022,11/15/2022,48,93.15000025,1959.211724
11,15,2022,11/15/2022,48,93,1351.675866
11,15,2022,11/15/2022,48,92.04999987,696.3908269
11,16,2022,11/16/2022,47,91.61666679,2174.319088
11,16,2022,11/16/2022,47,91,1836.768801
11,16,2022,11/16/2022,46,87.85714286,1732.003193
11,16,2022,11/16/2022,46,86.67272741,1679.777263
11,16,2022,11/16/2022,46,83.23333359,1793.065433
11,16,2022,11/16/2022,44,80.67083359,2493.805217
11,16,2022,11/16/2022,43,77.86666679,2780.094688
11,16,2022,11/16/2022,41,78.78333282,2981.829436
11,16,2022,11/16/2022,41,79.23333295,3068.468602
11,16,2022,11/16/2022,42,77.3125,3107.111962
11,16,2022,11/16/2022,43,72.75,3152.802219
11,16,2022,11/16/2022,44,70.14999962,3175.263698
11,16,2022,11/16/2022,45,65.39999962,3211.482376
11,16,2022,11/16/2022,46,61.66666667,3215.826224
11,16,2022,11/16/2022,46,61.09999975,3333.038229
11,16,2022,11/16/2022,47,59.26666673,3402.249445
11,16,2022,11/16/2022,46,58.91666667,3601.457408
11,16,2022,11/16/2022,46,62.85000006,3647.501133
11,16,2022,11/16/2022,45,67.33333333,3644.688173
11,16,2022,11/16/2022,44,70.15000025,3494.64122
11,16,2022,11/16/2022,43,69,3181.756015
11,16,2022,11/16/2022,41,69.79999987,2870.691753
11,16,2022,11/16/2022,40,69.20666631,2463.03615
11,16,2022,11/16/2022,39,67.36083349,2172.891737
11,17,2022,11/17/2022,39,65.45000076,3638.675644
11,17,2022,11/17/2022,37,66.19416682,3623.353032
11,17,2022,11/17/2022,36,68.23333295,3632.335717
11,17,2022,11/17/2022,36,68.44999949,3679.916825
11,17,2022,11/17/2022,36,72.34583346,3894.29552
11,17,2022,11/17/2022,35,75.01666641,4476.851121
11,17,2022,11/17/2022,34,75.79999987,4698.754224
11,17,2022,11/17/2022,33,76.66666667,4518.942529
11,17,2022,11/17/2022,34,74.95416641,4359.719779
11,17,2022,11/17/2022,36,60.09250005,4205.791133
11,17,2022,11/17/2022,38,46.59083303,4051.906679
11,17,2022,11/17/2022,40,42.89416663,3903.991121
11,17,2022,11/17/2022,41,41.94285692,3906.531323
11,17,2022,11/17/2022,43,40.39999989,3767.767967
11,17,2022,11/17/2022,44,38.46249994,3720.291265
11,17,2022,11/17/2022,45,37.33333333,3717.620962
11,17,2022,11/17/2022,44,38.02916686,4041.84563
11,17,2022,11/17/2022,43,40.89999994,4268.069209
11,17,2022,11/17/2022,41,46.03333346,4424.01634
11,17,2022,11/17/2022,40,49.77916654,4301.235161
11,17,2022,11/17/2022,39,52.69583321,3988.539093
11,17,2022,11/17/2022,37,56.61666648,3649.93895
11,17,2022,11/17/2022,36,60.4333334,3238.551492
11,17,2022,11/17/2022,35,59.8166666,3011.13521
11,18,2022,11/18/2022,35,59.88583342,4549.053266
11,18,2022,11/18/2022,33,65.99333318,4532.355057
11,18,2022,11/18/2022,32,69.3125,4525.964179
11,18,2022,11/18/2022,31,70.11666679,4685.842051
11,18,2022,11/18/2022,31,69,4942.592042
11,18,2022,11/18/2022,31,69.40000025,5409.352843
11,18,2022,11/18/2022,31,69.58333333,5441.845428
11,18,2022,11/18/2022,31,70.61666616,5042.489585
11,18,2022,11/18/2022,32,67.72727342,4748.010887
11,18,2022,11/18/2022,37,56.64999994,4156.066247
11,18,2022,11/18/2022,42,43.51666705,3527.777222
11,18,2022,11/18/2022,46,37.98333359,3025.970078
11,18,2022,11/18/2022,48,36.8766667,3113.089548
11,18,2022,11/18/2022,50,36.0250001,3271.622433
11,18,2022,11/18/2022,51,36,3409.611916
11,18,2022,11/18/2022,51,36.67083327,3505.48098
11,18,2022,11/18/2022,51,38.63333352,3662.604061
11,18,2022,11/18/2022,50,40.73300018,3673.970939
11,18,2022,11/18/2022,48,45.03333378,3465.658782
11,18,2022,11/18/2022,46,48.72083346,3214.496736
11,18,2022,11/18/2022,45,52.27499994,2955.563234
11,18,2022,11/18/2022,43,55.41666667,2711.932054
11,18,2022,11/18/2022,43,56.0666666,2131.023634
11,18,2022,11/18/2022,43,56.02083333,1572.704479
11,19,2022,11/19/2022,42,57.88333352,2183.155734
11,19,2022,11/19/2022,41,61.61666648,2307.891658
11,19,2022,11/19/2022,39,65.40000025,2647.507608
11,19,2022,11/19/2022,39,67.78333282,2663.355062
11,19,2022,11/19/2022,38,71.01666641,2926.123226
11,19,2022,11/19/2022,37,71.6458327,3252.016231
11,19,2022,11/19/2022,37,73.6,3229.139683
11,19,2022,11/19/2022,36,74.73333359,3207.553348
11,19,2022,11/19/2022,37,73.90416654,2904.164568
11,19,2022,11/19/2022,40,68.88333321,2301.97222
11,19,2022,11/19/2022,43,63.76666641,1647.535804
11,19,2022,11/19/2022,47,54.86249987,832.8834499
11,19,2022,11/19/2022,50,51.16666667,918.0843139
11,19,2022,11/19/2022,50,50.70000013,973.7951005
11,19,2022,11/19/2022,50,49.36666648,1032.643032
11,19,2022,11/19/2022,50,49.96666654,1104.090179
11,19,2022,11/19/2022,49,49.85000006,1179.475951
11,19,2022,11/19/2022,48,50.91083336,1213.930787
11,19,2022,11/19/2022,47,53.25,1212.453429
11,19,2022,11/19/2022,46,54.63333321,1299.735437
11,19,2022,11/19/2022,45,56.6291666,1455.276955
11,19,2022,11/19/2022,45,58.93916639,1373.571394
11,19,2022,11/19/2022,44,58.98333327,1509.347397
11,19,2022,11/19/2022,43,59.94416682,1787.927282
11,20,2022,11/20/2022,42,59.53583336,1938.246609
11,20,2022,11/20/2022,41,54.16666698,2039.755371
11,20,2022,11/20/2022,40,51.9,2181.163402
11,20,2022,11/20/2022,39,49.75,2350.964984
11,20,2022,11/20/2022,38,48.46666686,2582.085783
11,20,2022,11/20/2022,38,46.30416648,2690.837313
11,20,2022,11/20/2022,37,45.16250006,2858.495779
11,20,2022,11/20/2022,36,46.54999987,2922.115438
11,20,2022,11/20/2022,36,48.1833334,2952.896266
11,20,2022,11/20/2022,37,48.26666673,2817.129389
11,20,2022,11/20/2022,38,46.46666654,2648.779392
11,20,2022,11/20/2022,40,43.74166616,2319.953287
11,20,2022,11/20/2022,41,38.66666635,2139.873325
11,20,2022,11/20/2022,42,36.36666679,1966.82915
11,20,2022,11/20/2022,43,33.76666641,1803.18381
11,20,2022,11/20/2022,45,31.94583337,1461.799574
11,20,2022,11/20/2022,45,33.22083346,1574.056292
11,20,2022,11/20/2022,43,36.04999987,2076.965765
11,20,2022,11/20/2022,41,39.53333346,2473.12089
11,20,2022,11/20/2022,40,41.9416666,2628.333128
11,20,2022,11/20/2022,38,44.40000025,2896.390142
11,20,2022,11/20/2022,37,45.38333352,2949.759683
11,20,2022,11/20/2022,37,44.81666629,2930.729177
11,20,2022,11/20/2022,36,48.33333333,3301.148149
11,21,2022,11/21/2022,35,49.03333346,4521.16613
11,21,2022,11/21/2022,34,52.53333346,4389.877768
11,21,2022,11/21/2022,34,55.77272727,4298.31726
11,21,2022,11/21/2022,34,59.79999987,4329.468548
11,21,2022,11/21/2022,33,63.11666648,4655.279256
11,21,2022,11/21/2022,36,58.09583346,4600.555006
11,21,2022,11/21/2022,36,59.09583314,4699.729892
11,21,2022,11/21/2022,34,66.2541666,4676.879675
11,21,2022,11/21/2022,36,62.67916616,4270.487871
11,21,2022,11/21/2022,40,56.26249981,3778.462492
11,21,2022,11/21/2022,45,42.53583368,3100.70294
11,21,2022,11/21/2022,48,35.38333321,3022.588095
11,21,2022,11/21/2022,51,31.61666679,3264.416622
11,21,2022,11/21/2022,53,28.37499984,3592.922974
11,21,2022,11/21/2022,54,27.41416677,3847.55415
11,21,2022,11/21/2022,55,25.98333327,4083.063152
11,21,2022,11/21/2022,55,27.46666686,4239.158009
11,21,2022,11/21/2022,54,29.39166673,4122.249886
11,21,2022,11/21/2022,52,32.14416695,3621.133624
11,21,2022,11/21/2022,51,33.90583293,3233.397894
11,21,2022,11/21/2022,51,34.52750047,2744.143226
11,21,2022,11/21/2022,51,34.20583312,2121.239687
11,21,2022,11/21/2022,51,34.36250019,1481.334374
11,21,2022,11/21/2022,49,38.03916645,754.0054871
11,22,2022,11/22/2022,48,44.22083314,2370.704686
11,22,2022,11/22/2022,46,49.78333314,2069.296568
11,22,2022,11/22/2022,45,53.52333355,2073.848228
11,22,2022,11/22/2022,45,54.35000006,2021.868483
11,22,2022,11/22/2022,44,54.42333349,2327.835612
11,22,2022,11/22/2022,44,53.74583308,2562.493337
11,22,2022,11/22/2022,44,58.10833327,2652.136711
11,22,2022,11/22/2022,44,62.18750032,2579.542376
11,22,2022,11/22/2022,46,61.96666654,2329.035556
11,22,2022,11/22/2022,48,55.12500032,2476.697957
11,22,2022,11/22/2022,51,45.57083321,2760.688149
11,22,2022,11/22/2022,53,38.01250013,3160.778758
11,22,2022,11/22/2022,56,34.17083359,3785.356422
11,22,2022,11/22/2022,59,29.46249978,4345.269287
11,22,2022,11/22/2022,62,23.74166663,4866.560409
11,22,2022,11/22/2022,63,22.65500005,5059.137562
11,22,2022,11/22/2022,62,25.5666666,5100.313119
11,22,2022,11/22/2022,60,27.1833334,4809.239569
11,22,2022,11/22/2022,60,28,4616.638769
11,22,2022,11/22/2022,57,32.03571429,3850.006315
11,22,2022,11/22/2022,55,38.02499962,3090.890792
11,22,2022,11/22/2022,54,41.82500013,2349.036159
11,22,2022,11/22/2022,52,46.85833295,1452.668868
11,22,2022,11/22/2022,50,52.96666686,723.4453667
11,23,2022,11/23/2022,48,58.07083352,2232.010368
11,23,2022,11/23/2022,47,60.83333333,1848.473683
11,23,2022,11/23/2022,46,63.67749977,1753.349408
11,23,2022,11/23/2022,45,65.38333384,1903.351486
11,23,2022,11/23/2022,45,67.30000051,2005.540584
11,23,2022,11/23/2022,43,71.71083387,2634.19036
11,23,2022,11/23/2022,41,76.84999975,3059.735125
11,23,2022,11/23/2022,41,77,2948.068759
11,23,2022,11/23/2022,43,73.91833369,2726.715444
11,23,2022,11/23/2022,49,61.49166679,2384.252994
11,23,2022,11/23/2022,56,43.57916673,3307.170843
11,23,2022,11/23/2022,61,36.54999987,4204.618788
11,23,2022,11/23/2022,64,38.8791666,4704.326487
11,23,2022,11/23/2022,66,38.51666641,4875.751102
11,23,2022,11/23/2022,68,36.73333327,4967.437218
11,23,2022,11/23/2022,69,35.16666698,4971.00611
11,23,2022,11/23/2022,69,35.5666666,5075.004107
11,23,2022,11/23/2022,67,38,5148.139626
11,23,2022,11/23/2022,65,40.45000013,4856.250697
11,23,2022,11/23/2022,64,44.1274999,4510.361495
11,23,2022,11/23/2022,63,45,3947.844431
11,23,2022,11/23/2022,62,48.13333352,3248.286164
11,23,2022,11/23/2022,61,49.91666667,2544.946857
11,23,2022,11/23/2022,57,55,1488.092367
11,24,2022,11/24/2022,58,54.16666667,3256.069377
11,24,2022,11/24/2022,57,52.85833359,2682.738349
11,24,2022,11/24/2022,56,53.6875,2281.064817
11,24,2022,11/24/2022,56,49.9375,2192.709896
11,24,2022,11/24/2022,55,51.03749975,2060.85655
11,24,2022,11/24/2022,54,54.15416654,2005.525345
11,24,2022,11/24/2022,54,56.33750025,2019.514418
11,24,2022,11/24/2022,54,54.91666667,1997.646289
11,24,2022,11/24/2022,54,50.79999987,2193.78162
11,24,2022,11/24/2022,55,46.87083308,2600.933823
11,24,2022,11/24/2022,57,44.90416654,3096.450324
11,24,2022,11/24/2022,58,41.25,3374.924776
11,24,2022,11/24/2022,59,43.13333342,3593.435492
11,24,2022,11/24/2022,60,45.60000006,3753.605272
11,24,2022,11/24/2022,60,47.26666673,3758.264107
11,24,2022,11/24/2022,61,47.63749981,3880.383267
11,24,2022,11/24/2022,60,49.73333327,3808.85245
11,24,2022,11/24/2022,60,48.81666629,3769.330548
11,24,2022,11/24/2022,59,46.13750013,3482.791543
11,24,2022,11/24/2022,59,43.36666679,3244.286131
11,24,2022,11/24/2022,58,46.01666673,2791.836883
11,24,2022,11/24/2022,57,55.86666679,2230.411367
11,24,2022,11/24/2022,56,64.13333352,1644.437777
11,24,2022,11/24/2022,55,70.08333397,1049.169028
11,25,2022,11/25/2022,53,79.86666679,2136.621127
11,25,2022,11/25/2022,52,83.65000025,1677.748274
11,25,2022,11/25/2022,51,86.99000041,1442.257818
11,25,2022,11/25/2022,51,87.63333321,1381.076314
11,25,2022,11/25/2022,51,89.15000025,1433.265253
11,25,2022,11/25/2022,50,90,1544.691973
11,25,2022,11/25/2022,50,90.15000025,1604.439944
11,25,2022,11/25/2022,51,91.08333333,1619.561655
11,25,2022,11/25/2022,51,91.26666641,1794.343914
11,25,2022,11/25/2022,52,91,2094.883968
11,25,2022,11/25/2022,52,91.36666679,2308.561954
11,25,2022,11/25/2022,54,92.03333282,2751.65104
11,25,2022,11/25/2022,58,90.78749975,3431.884289
11,25,2022,11/25/2022,61,84.45833397,3917.688955
11,25,2022,11/25/2022,64,78.95000013,4324.861438
11,25,2022,11/25/2022,65,75.39999962,4417.039784
11,25,2022,11/25/2022,63,75.71999969,4450.739025
11,25,2022,11/25/2022,62,77.73333359,4332.494794
11,25,2022,11/25/2022,60,78.6181821,3887.21925
11,25,2022,11/25/2022,59,80.46666654,3471.04011
11,25,2022,11/25/2022,58,80.75,2963.485508
11,25,2022,11/25/2022,57,81,2355.211896
11,25,2022,11/25/2022,56,81.61666679,1727.89505
11,25,2022,11/25/2022,55,82.96833293,1091.615005
11,26,2022,11/26/2022,54,84.5,1271.65361
11,26,2022,11/26/2022,54,85.36666679,1162.778084
11,26,2022,11/26/2022,53,86.77083333,906.3353113
11,26,2022,11/26/2022,53,86.34999975,855.1431948
11,26,2022,11/26/2022,54,83.60583369,1040.037351
11,26,2022,11/26/2022,53,82.66666603,856.7545809
11,26,2022,11/26/2022,53,80.06083361,835.8646922
11,26,2022,11/26/2022,53,78.21666654,791.5864688
11,26,2022,11/26/2022,53,74.73833338,816.9731407
11,26,2022,11/26/2022,56,63.17916648,1424.701953
11,26,2022,11/26/2022,59,53.21083355,2006.541394
11,26,2022,11/26/2022,61,52.77083333,2364.420352
11,26,2022,11/26/2022,63,51.61666679,2680.975006
11,26,2022,11/26/2022,64,51.0583334,2799.897374
11,26,2022,11/26/2022,64,54.54166667,2794.487467
11,26,2022,11/26/2022,64,56.33333333,2809.91908
11,26,2022,11/26/2022,63,58.91666667,2795.086406
11,26,2022,11/26/2022,63,59.86666648,2834.028592
11,26,2022,11/26/2022,62,62.43333308,2646.898609
11,26,2022,11/26/2022,60,68.54999987,2287.785723
11,26,2022,11/26/2022,58,73.13750013,1918.530673
11,26,2022,11/26/2022,57,78.64166705,1685.636471
11,26,2022,11/26/2022,55,87.22499975,1367.727684
11,26,2022,11/26/2022,54,91.09999975,1306.832789
11,27,2022,11/27/2022,54,92.34545482,1261.898256
11,27,2022,11/27/2022,55,93,1312.234512
11,27,2022,11/27/2022,56,93,1416.892396
11,27,2022,11/27/2022,57,93.10909063,1569.694085
11,27,2022,11/27/2022,58,93.61249987,1770.900384
11,27,2022,11/27/2022,61,94,2416.752069
11,27,2022,11/27/2022,62,94,2527.527297
11,27,2022,11/27/2022,63,93.90000025,2493.796595
11,27,2022,11/27/2022,64,87.88749981,2647.475266
11,27,2022,11/27/2022,64,68.88333352,2723.749753
11,27,2022,11/27/2022,63,61.25,2641.405608
11,27,2022,11/27/2022,63,59.34166654,2681.994819
11,27,2022,11/27/2022,64,58.21666654,2832.778014
11,27,2022,11/27/2022,64,56.39999994,2845.554202
11,27,2022,11/27/2022,64,53.71666686,2845.679146
11,27,2022,11/27/2022,65,51.51666673,2953.668814
11,27,2022,11/27/2022,64,52.48333359,2969.1548
11,27,2022,11/27/2022,62,57.17916648,2780.511297
11,27,2022,11/27/2022,60,60.73333327,2435.895108
11,27,2022,11/27/2022,59,64.29583359,2219.695828
11,27,2022,11/27/2022,57,67.36666679,1827.465541
11,27,2022,11/27/2022,57,68,1716.24772
11,27,2022,11/27/2022,57,68.95000013,1659.488508
11,27,2022,11/27/2022,56,70.73333359,1634.252093
11,28,2022,11/28/2022,54,72.64999962,2399.292862
11,28,2022,11/28/2022,53,75.9166673,1909.938315
11,28,2022,11/28/2022,51,79.39166641,1513.253437
11,28,2022,11/28/2022,51,81.78333282,1473.694194
11,28,2022,11/28/2022,50,82.71666718,1568.002285
11,28,2022,11/28/2022,49,84.33333333,1807.60385
11,28,2022,11/28/2022,48,86.25666682,1905.57695
11,28,2022,11/28/2022,47,88.09999975,1852.906164
11,28,2022,11/28/2022,48,88.75,2011.093798
11,28,2022,11/28/2022,51,82.71250025,2313.099853
11,28,2022,11/28/2022,54,74.83166695,2905.107266
11,28,2022,11/28/2022,55,70.55666669,3251.099754
11,28,2022,11/28/2022,57,66.17299957,3736.001233
11,28,2022,11/28/2022,59,61.17499987,4166.330432
11,28,2022,11/28/2022,61,56.4958334,4555.931671
11,28,2022,11/28/2022,62,53.15000025,4780.158185
11,28,2022,11/28/2022,62,51.80000019,4675.349473
11,28,2022,11/28/2022,60,52.70416673,4676.435385
11,28,2022,11/28/2022,59,56.13333321,4366.685783
11,28,2022,11/28/2022,57,61.125,3752.6685
11,28,2022,11/28/2022,55,65.53333346,2993.215022
11,28,2022,11/28/2022,53,68.56666692,2129.352428
11,28,2022,11/28/2022,51,72.70000013,1350.24532
11,28,2022,11/28/2022,51,77.31666629,702.8382574
11,29,2022,11/29/2022,50,79,2229.016087
11,29,2022,11/29/2022,51,77.61916606,1918.491128
11,29,2022,11/29/2022,50,77.9424998,1693.947128
11,29,2022,11/29/2022,51,74.06916682,1679.127945
11,29,2022,11/29/2022,52,72.19749959,1855.831292
11,29,2022,11/29/2022,52,72.48083305,2163.24482
11,29,2022,11/29/2022,51,73.24999936,2201.076901
11,29,2022,11/29/2022,50,75.28583336,2090.257375
11,29,2022,11/29/2022,50,74.88333384,2185.894649
11,29,2022,11/29/2022,54,68.89166705,2789.27479
11,29,2022,11/29/2022,59,61.99166679,3769.51356
11,29,2022,11/29/2022,62,58.33833345,4393.994311
11,29,2022,11/29/2022,63,57.66500092,4676.406923
11,29,2022,11/29/2022,63,57.08126037,4792.442269
11,29,2022,11/29/2022,62,56.49751982,4778.388528
11,29,2022,11/29/2022,62,55.91377927,4831.201165
11,29,2022,11/29/2022,62,55.33003872,4957.211233
11,29,2022,11/29/2022,62,54.74629817,5000.373003
11,29,2022,11/29/2022,61,54.16255762,4643.941019
11,29,2022,11/29/2022,61,53.57881707,4305.029906
11,29,2022,11/29/2022,61,52.99507653,3803.97035
11,29,2022,11/29/2022,61,52.41133598,3157.344009
11,29,2022,11/29/2022,60,51.82759543,2404.65794
11,29,2022,11/29/2022,60,51.24385488,1944.445174
11,30,2022,11/30/2022,60,50.66011433,3617.745571
11,30,2022,11/30/2022,60,50.07637378,3243.883607
11,30,2022,11/30/2022,59,49.49263323,2857.602704
11,30,2022,11/30/2022,59,48.90889269,2818.233641
11,30,2022,11/30/2022,59,48.32515214,2951.145626
11,30,2022,11/30/2022,59,47.74141159,3284.069175
11,30,2022,11/30/2022,58,47.15767104,3148.527985
11,30,2022,11/30/2022,58,46.57393049,2982.505751
11,30,2022,11/30/2022,58,45.99018994,3132.496454
11,30,2022,11/30/2022,58,45.40644939,3385.610445
11,30,2022,11/30/2022,57,44.82270885,3444.537266
11,30,2022,11/30/2022,57,44.2389683,3651.356594
11,30,2022,11/30/2022,57,43.65522775,3831.177134
11,30,2022,11/30/2022,57,43.0714872,3933.09074
11,30,2022,11/30/2022,56,42.48774665,3893.083527
11,30,2022,11/30/2022,56,41.9040061,3991.217717
11,30,2022,11/30/2022,56,41.32026555,4131.076841
11,30,2022,11/30/2022,56,40.736525,4183.307411
11,30,2022,11/30/2022,56,40.15278446,4029.467404
11,30,2022,11/30/2022,55,39.56904391,3591.395484
11,30,2022,11/30/2022,55,38.98530336,3128.842036
11,30,2022,11/30/2022,55,38.40156281,2533.577108
11,30,2022,11/30/2022,55,37.81782226,1921.392877
11,30,2022,11/30/2022,54,37.23408171,1148.235783
12,1,2022,12/1/2022,54,36.65034116,2929.136439
12,1,2022,12/1/2022,54,36.06660062,2561.243794
12,1,2022,12/1/2022,54,35.48286007,2376.092188
12,1,2022,12/1/2022,53,34.89911952,2136.051479
12,1,2022,12/1/2022,53,34.31537897,2290.551124
12,1,2022,12/1/2022,53,33.73163842,2649.957132
12,1,2022,12/1/2022,53,33.14789787,2787.33573
12,1,2022,12/1/2022,52,32.56415732,2451.930153
12,1,2022,12/1/2022,52,31.98041677,2550.713759
12,1,2022,12/1/2022,52,31.39667623,2730.965493
12,1,2022,12/1/2022,52,30.81293568,2897.147451
12,1,2022,12/1/2022,51,30.22919513,2995.933526
12,1,2022,12/1/2022,51,29.64545458,3138.605745
12,1,2022,12/1/2022,53,26.67916663,3473.522311
12,1,2022,12/1/2022,55,27.16666667,3878.337225
12,1,2022,12/1/2022,55,29.51666657,4006.687739
12,1,2022,12/1/2022,55,31.64999994,4176.524775
12,1,2022,12/1/2022,53,33.76250013,3941.418546
12,1,2022,12/1/2022,52,36.84583346,3645.589375
12,1,2022,12/1/2022,51,39.53333314,3292.581445
12,1,2022,12/1/2022,49,42.09166654,2787.678304
12,1,2022,12/1/2022,48,43.3791666,2165.547969
12,1,2022,12/1/2022,48,44.26250013,1515.558703
12,1,2022,12/1/2022,47,45.94999981,779.6980724
12,2,2022,12/2/2022,46,46.26666673,2594.394038
12,2,2022,12/2/2022,45,45.47916667,2435.806861
12,2,2022,12/2/2022,45,46.59999975,2230.868545
12,2,2022,12/2/2022,44,48.70000013,2400.398304
12,2,2022,12/2/2022,43,50.23333327,2731.168307
12,2,2022,12/2/2022,43,52.11250019,3017.18197
12,2,2022,12/2/2022,43,51.47749964,3042.304332
12,2,2022,12/2/2022,43,52.54416656,2874.441119
12,2,2022,12/2/2022,45,50.1274999,2588.241571
12,2,2022,12/2/2022,47,45.23333359,2502.865134
12,2,2022,12/2/2022,48,45.10000006,2709.996767
12,2,2022,12/2/2022,51,47.6291666,2947.717896
12,2,2022,12/2/2022,52,53.75000032,3153.621588
12,2,2022,12/2/2022,56,56.69999981,3866.311104
